REFERENCE POOL ID,LOAN ID,ltv,ltv_95,NUMBER OF BORROWERS,cnt_borr_1,cnt_borr_2,dti,fico,fico_640,FIRST TIME HOME BUYER INDICATOR,flag_fthb_y,LOAN PURPOSE,loan_purpose_p,PROPERTY TYPE,prop_type_SF,prop_type_CO,NUMBER OF UNITS,numunt_2,OCCUPANCY TYPE,occpy_sts_i,occpy_sts_s,ORIGINATION CHANNEL,channel_C,New_Int_rt,ORIGINAL UPB,rel_median_orig_UPB,rel_orig_upb_2,Act_endg_upb,st,change_unemp,relative_unem,,,,,,,,
5083,91182589,80,0,2,0,1,38.04,734,94,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.625,198000,89.18918919,0,197000,MN,0.01,0.02,,,,,,,,
5083,91182590,75,0,2,0,1,45.58,721,81,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.375,422000,190.0900901,0,419000,GA,0.01,0.02,,,,,,,,
5083,91182591,80,0,2,0,1,45.8,668,28,Y,1,PURCHASE,1,SF,1,0,2,1,Principal,0,0,C,1,4.5,471000,212.1621622,12.16216216,433000,OR,0.01,0.02,,,,,,,,
5083,91182592,80,0,1,1,0,45.46,755,115,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.25,230000,103.6036036,0,228000,CA,0.01,0.02,,,,,,,,
5083,91182593,80,0,1,1,0,31.85,759,119,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.625,476000,214.4144144,14.41441441,473000,WA,0.01,0.02,,,,,,,,
5083,91182594,68,0,2,0,1,34.73,720,80,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,R,0,5.125,225000,101.3513514,0,224000,WA,0.01,0.02,,,,,,,,
5083,91182595,75,0,2,0,1,47.32,672,32,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,5.375,255000,114.8648649,0,254000,NV,0.01,0.02,,,,,,,,
5083,91182596,80,0,1,1,0,40.04,703,63,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.75,226000,101.8018018,0,224000,FL,0.01,0.02,,,,,,,,
5083,91182597,62,0,2,0,1,34.99,782,142,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,3.875,290000,130.6306306,0,288000,NY,0.01,0.02,,,,,,,,
5083,91182598,71,0,2,0,1,25.83,773,133,N,0,CASH-OUT REFINANCE,0,Condo,0,1,1,0,Principal,0,0,B,0,4.25,448000,201.8018018,1.801801802,446000,CA,0.01,0.02,,,,,,,,
5083,91182599,80,0,1,1,0,45.42,788,148,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.7,60000,27.02702703,0,60000,OH,0.01,0.02,,,,,,,,
5083,91182600,80,0,1,1,0,40.11,794,154,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,3.99,352000,158.5585586,0,350000,FL,0.01,0.02,,,,,,,,
5083,91182601,80,0,2,0,1,31.94,763,123,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4,196000,88.28828829,0,194000,TX,0.01,0.02,,,,,,,,
5083,91182602,80,0,2,0,1,46.29,664,24,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.75,128000,57.65765766,0,127000,NC,0.01,0.02,,,,,,,,
5083,91182604,75,0,2,0,1,25.65,803,163,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,R,0,4.375,64000,28.82882883,0,63000,GA,0.01,0.02,,,,,,,,
5083,91182605,80,0,2,0,1,48.22,806,166,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.25,304000,136.9369369,0,302000,NC,0.01,0.02,,,,,,,,
5083,91182606,75,0,2,0,1,25.52,795,155,Y,1,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,C,1,4.75,143000,64.41441441,0,141000,FL,0.01,0.02,,,,,,,,
5083,91182607,80,0,1,1,0,28.58,750,110,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.125,204000,91.89189189,0,132000,AR,0.01,0.02,,,,,,,,
5083,91182608,70,0,1,1,0,49.73,656,16,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,B,0,4.75,207000,93.24324324,0,205000,MI,0.01,0.02,,,,,,,,
5083,91182609,80,0,2,0,1,40.89,664,24,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.99,168000,75.67567568,0,167000,FL,0.01,0.02,,,,,,,,
5083,91182610,74,0,1,1,0,49.48,661,21,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.625,289000,130.1801802,0,288000,OR,0.01,0.02,,,,,,,,
5083,91182611,64,0,1,1,0,47.21,786,146,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,B,0,4.25,475000,213.963964,13.96396396,471000,CA,0.01,0.02,,,,,,,,
5083,91182612,78,0,1,1,0,16.67,626,0,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,B,0,5.25,46000,20.72072072,0,46000,IN,0.01,0.02,,,,,,,,
5083,91182613,70,0,1,1,0,46.04,633,0,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.75,131000,59.00900901,0,130000,IN,0.01,0.02,,,,,,,,
5083,91182614,62,0,2,0,1,36.74,774,134,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,3.875,400000,180.1801802,0,396000,FL,0.01,0.02,,,,,,,,
5083,91182615,62,0,3,0,0,29.16,708,68,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,B,0,4.5,235000,105.8558559,0,234000,CT,0.01,0.02,,,,,,,,
5083,91182616,65,0,1,1,0,20.37,781,141,N,0,PURCHASE,1,SF,1,0,2,1,Investor,1,0,R,0,5.125,510000,229.7297297,29.72972973,507000,TX,0.01,0.02,,,,,,,,
5083,91182617,70,0,1,1,0,30.37,788,148,N,0,NO CASH-OUT REFINANCE,0,Condo,0,1,1,0,Principal,0,0,C,1,3.75,575000,259.009009,59.00900901,570000,CA,0.01,0.02,,,,,,,,
5083,91182618,75,0,1,1,0,46.81,680,40,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,B,0,5.625,422000,190.0900901,0,420000,CA,0.01,0.02,,,,,,,,
5083,91182619,65,0,2,0,1,37.95,762,122,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.25,272000,122.5225225,0,271000,IL,0.01,0.02,,,,,,,,
5083,91182620,71,0,2,0,1,35.52,741,101,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,5,85000,38.28828829,0,85000,TX,0.01,0.02,,,,,,,,
5083,91182621,74,0,1,1,0,22.75,707,67,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,150000,67.56756757,0,149000,PA,0.01,0.02,,,,,,,,
5083,91182622,75,0,1,1,0,9.51,752,112,N,0,PURCHASE,1,PUD,0,0,1,0,Investor,1,0,R,0,5.125,156000,70.27027027,0,150000,AZ,0.01,0.02,,,,,,,,
5083,91182623,75,0,2,0,1,36.77,708,68,N,0,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,R,0,4.25,308000,138.7387387,0,306000,NY,0.01,0.02,,,,,,,,
5083,91182624,75,0,1,1,0,25.25,754,114,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,R,0,5.125,137000,61.71171171,0,136000,CO,0.01,0.02,,,,,,,,
5083,91182625,77,0,1,1,0,29.67,732,92,N,0,CASH-OUT REFINANCE,0,Condo,0,1,1,0,Principal,0,0,R,0,4.875,100000,45.04504505,0,99000,AZ,0.01,0.02,,,,,,,,
5083,91182626,80,0,1,1,0,34,759,119,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,164000,73.87387387,0,163000,OR,0.01,0.02,,,,,,,,
5083,91182627,80,0,1,1,0,48.1,750,110,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.625,258000,116.2162162,0,256000,CA,0.01,0.02,,,,,,,,
5083,91182628,76,0,2,0,1,42.15,696,56,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,338000,152.2522523,0,336000,UT,0.01,0.02,,,,,,,,
5083,91182629,64,0,1,1,0,44.06,651,11,N,0,CASH-OUT REFINANCE,0,SF,1,0,4,0,Principal,0,0,C,1,4.875,285000,128.3783784,0,282000,CA,0.01,0.02,,,,,,,,
5083,91182630,80,0,2,0,1,32.41,791,151,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4,452000,203.6036036,3.603603604,449000,ID,0.01,0.02,,,,,,,,
5083,91182631,68,0,2,0,1,16.94,778,138,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.375,125000,56.30630631,0,124000,FL,0.01,0.02,,,,,,,,
5083,91182632,80,0,2,0,1,20.52,774,134,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.75,130000,58.55855856,0,130000,TX,0.01,0.02,,,,,,,,
5083,91182633,80,0,2,0,1,48.09,743,103,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,3.875,240000,108.1081081,0,238000,MA,0.01,0.02,,,,,,,,
5083,91182634,75,0,1,1,0,35.52,771,131,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,B,0,4.5,195000,87.83783784,0,194000,CA,0.01,0.02,,,,,,,,
5083,91182635,79,0,2,0,1,26.71,805,165,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.5,344000,154.954955,0,342000,WI,0.01,0.02,,,,,,,,
5083,91182636,80,0,2,0,1,38.79,760,120,Y,1,PURCHASE,1,Co-op,0,0,1,0,Principal,0,0,R,0,3.875,214000,96.3963964,0,213000,NY,0.01,0.02,,,,,,,,
5083,91182637,80,0,1,1,0,43.79,721,81,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.375,119000,53.6036036,0,119000,MN,0.01,0.02,,,,,,,,
5083,91182638,80,0,2,0,1,22.34,771,131,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,3.75,246000,110.8108108,0,236000,NC,0.01,0.02,,,,,,,,
5083,91182639,74,0,1,1,0,33.96,703,63,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,C,1,4.5,257000,115.7657658,0,255000,WA,0.01,0.02,,,,,,,,
5083,91182640,63,0,1,1,0,49.74,727,87,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.5,169000,76.12612613,0,165000,CO,0.01,0.02,,,,,,,,
5083,91182641,80,0,2,0,1,32.54,799,159,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4,261000,117.5675676,0,259000,TN,0.01,0.02,,,,,,,,
5083,91182642,80,0,2,0,1,47.61,774,134,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.75,668000,300.9009009,100.9009009,665000,DC,0.01,0.02,,,,,,,,
5083,91182643,80,0,2,0,1,22.73,711,71,Y,1,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,B,0,5.25,160000,72.07207207,0,159000,IL,0.01,0.02,,,,,,,,
5083,91182644,80,0,2,0,1,35.97,787,147,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.47,270000,121.6216216,0,269000,MI,0.01,0.02,,,,,,,,
5083,91182645,80,0,1,1,0,38.52,703,63,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.875,219000,98.64864865,0,218000,OR,0.01,0.02,,,,,,,,
5083,91182646,80,0,2,0,1,43.64,693,53,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.625,280000,126.1261261,0,279000,IN,0.01,0.02,,,,,,,,
5083,91182647,80,0,1,1,0,46.91,779,139,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4,209000,94.14414414,0,207000,CA,0.01,0.02,,,,,,,,
5083,91182648,75,0,2,0,1,29.65,798,158,N,0,PURCHASE,1,MH,0,0,1,0,Principal,0,0,R,0,4.5,315000,141.8918919,0,313000,OR,0.01,0.02,,,,,,,,
5083,91182649,66,0,1,1,0,36.81,734,94,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,B,0,4.625,128000,57.65765766,0,127000,MI,0.01,0.02,,,,,,,,
5083,91182650,62,0,2,0,1,25.89,777,137,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,3.875,187000,84.23423423,0,185000,GA,0.01,0.02,,,,,,,,
5083,91182651,80,0,2,0,1,35.4,769,129,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.25,254000,114.4144144,0,172000,WA,0.01,0.02,,,,,,,,
5083,91182652,80,0,2,0,1,39.12,716,76,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.375,301000,135.5855856,0,299000,FL,0.01,0.02,,,,,,,,
5083,91182653,70,0,1,1,0,38.61,736,96,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4,98000,44.14414414,0,97000,NY,0.01,0.02,,,,,,,,
5083,91182654,80,0,1,1,0,38.12,785,145,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,3.875,210000,94.59459459,0,209000,OH,0.01,0.02,,,,,,,,
5083,91182655,80,0,2,0,1,43.58,739,99,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.375,154000,69.36936937,0,151000,AZ,0.01,0.02,,,,,,,,
5083,91182656,68,0,1,1,0,46.73,702,62,N,0,CASH-OUT REFINANCE,0,SF,1,0,2,1,Investor,1,0,R,0,5.375,110000,49.54954955,0,110000,PA,0.01,0.02,,,,,,,,
5083,91182657,75,0,2,0,1,41.1,751,111,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.25,424000,190.990991,0,421000,OR,0.01,0.02,,,,,,,,
5083,91182658,75,0,1,1,0,39.68,779,139,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.25,158000,71.17117117,0,156000,NY,0.01,0.02,,,,,,,,
5083,91182659,68,0,1,1,0,49.71,703,63,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.5,373000,168.018018,0,371000,NC,0.01,0.02,,,,,,,,
5083,91182660,75,0,2,0,1,30.09,699,59,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.5,115000,51.8018018,0,114000,KY,0.01,0.02,,,,,,,,
5083,91182661,61,0,2,0,1,37.54,733,93,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4,230000,103.6036036,0,229000,CO,0.01,0.02,,,,,,,,
5083,91182662,80,0,1,1,0,49.75,779,139,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.25,319000,143.6936937,0,317000,OR,0.01,0.02,,,,,,,,
5083,91182663,80,0,1,1,0,42.22,807,167,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.25,316000,142.3423423,0,313000,NV,0.01,0.02,,,,,,,,
5083,91182664,80,0,2,0,1,49.44,722,82,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,5.25,213000,95.94594595,0,212000,FL,0.01,0.02,,,,,,,,
5083,91182665,80,0,1,1,0,41.96,780,140,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,B,0,4.625,296000,133.3333333,0,295000,FL,0.01,0.02,,,,,,,,
5083,91182666,77,0,2,0,1,47.61,727,87,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,B,0,4.375,274000,123.4234234,0,273000,VA,0.01,0.02,,,,,,,,
5083,91182667,72,0,2,0,1,38.19,694,54,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,5.375,518000,233.3333333,33.33333333,515000,CA,0.01,0.02,,,,,,,,
5083,91182668,70,0,2,0,1,22.82,732,92,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.625,184000,82.88288288,0,183000,WA,0.01,0.02,,,,,,,,
5083,91182669,80,0,1,1,0,38.22,702,62,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,C,1,4.875,266000,119.8198198,0,265000,CO,0.01,0.02,,,,,,,,
5083,91182670,80,0,2,0,1,48,787,147,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.625,262000,118.018018,0,261000,OH,0.01,0.02,,,,,,,,
5083,91182671,64,0,1,1,0,46.01,772,132,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,C,1,4.25,571000,257.2072072,57.20720721,565830.48,CA,0.01,0.02,,,,,,,,
5083,91182672,75,0,2,0,1,39.88,781,141,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,R,0,4.375,131000,59.00900901,0,130000,ND,0.01,0.02,,,,,,,,
5083,91182673,75,0,2,0,1,41.32,798,158,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Investor,1,0,R,0,4.875,116000,52.25225225,0,116000,TX,0.01,0.02,,,,,,,,
5083,91182674,76,0,1,1,0,17,773,133,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,3.99,120000,54.05405405,0,119000,SC,0.01,0.02,,,,,,,,
5083,91182675,80,0,1,1,0,49.66,792,152,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,C,1,4.25,208000,93.69369369,0,206000,SC,0.01,0.02,,,,,,,,
5083,91182676,64,0,1,1,0,31.16,645,5,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.875,121000,54.5045045,0,120000,GA,0.01,0.02,,,,,,,,
5083,91182677,70,0,2,0,1,38.19,707,67,N,0,CASH-OUT REFINANCE,0,Condo,0,1,1,0,Principal,0,0,R,0,4,160000,72.07207207,0,159000,MA,0.01,0.02,,,,,,,,
5083,91182678,76,0,1,1,0,45.94,782,142,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.5,453000,204.0540541,4.054054054,451000,WA,0.01,0.02,,,,,,,,
5083,91182679,80,0,1,1,0,48,729,89,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.125,285000,128.3783784,0,283000,GA,0.01,0.02,,,,,,,,
5083,91182680,66,0,1,1,0,24.72,681,41,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.625,163000,73.42342342,0,162000,TN,0.01,0.02,,,,,,,,
5083,91182681,73,0,2,0,1,31.63,760,120,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,3.5,520000,234.2342342,34.23423423,513055.86,CA,0.01,0.02,,,,,,,,
5083,91182682,64,0,2,0,1,32.79,804,164,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,145000,65.31531532,0,144000,KS,0.01,0.02,,,,,,,,
5083,91182683,67,0,2,0,1,49.69,775,135,N,0,PURCHASE,1,SF,1,0,4,0,Principal,0,0,R,0,4.625,1105000,497.7477477,297.7477477,1101000,WA,0.01,0.02,,,,,,,,
5083,91182684,64,0,1,1,0,40.6,659,19,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,5.25,207000,93.24324324,0,206000,TX,0.01,0.02,,,,,,,,
5083,91182685,72,0,1,1,0,45.52,816,176,N,0,CASH-OUT REFINANCE,0,Condo,0,1,1,0,Principal,0,0,R,0,4.375,323000,145.4954955,0,321000,NY,0.01,0.02,,,,,,,,
5083,91182686,80,0,1,1,0,40,659,19,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,5.125,136000,61.26126126,0,135000,NY,0.01,0.02,,,,,,,,
5083,91182687,74,0,2,0,1,31.36,697,57,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.375,453000,204.0540541,4.054054054,451000,CA,0.01,0.02,,,,,,,,
5083,91182688,72,0,2,0,1,44.26,759,119,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,113000,50.9009009,0,112000,IN,0.01,0.02,,,,,,,,
5083,91182689,80,0,1,1,0,49.93,709,69,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.25,248000,111.7117117,0,247000,WI,0.01,0.02,,,,,,,,
5083,91182690,80,0,2,0,1,26.65,770,130,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.625,576000,259.4594595,59.45945946,572000,WA,0.01,0.02,,,,,,,,
5083,91182691,70,0,2,0,1,45.82,667,27,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,368000,165.7657658,0,366000,UT,0.01,0.02,,,,,,,,
5083,91182692,80,0,1,1,0,41.07,706,66,N,0,PURCHASE,1,SF,1,0,1,0,Second,0,1,C,1,3.875,318000,143.2432432,0,316000,MA,0.01,0.02,,,,,,,,
5083,91182693,70,0,1,1,0,33.67,708,68,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,B,0,4,175000,78.82882883,0,174000,TX,0.01,0.02,,,,,,,,
5083,91182694,80,0,1,1,0,11.53,813,173,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,R,0,5.5,104000,46.84684685,0,104000,TX,0.01,0.02,,,,,,,,
5083,91182695,75,0,1,1,0,48.34,768,128,N,0,PURCHASE,1,SF,1,0,2,1,Investor,1,0,R,0,5.25,86000,38.73873874,0,86000,WI,0.01,0.02,,,,,,,,
5083,91182696,75,0,1,1,0,22.73,771,131,N,0,PURCHASE,1,PUD,0,0,1,0,Investor,1,0,R,0,5,138000,62.16216216,0,137000,TX,0.01,0.02,,,,,,,,
5083,91182697,80,0,2,0,1,49.87,743,103,Y,1,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,B,0,5.125,476000,214.4144144,14.41441441,474000,NY,0.01,0.02,,,,,,,,
5083,91182698,68,0,2,0,1,27.34,721,81,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,3.875,258000,116.2162162,0,255000,KY,0.01,0.02,,,,,,,,
5083,91182699,79,0,1,1,0,40.15,730,90,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.75,483000,217.5675676,17.56756757,481000,NY,0.01,0.02,,,,,,,,
5083,91182700,68,0,1,1,0,49.32,799,159,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,3.875,498000,224.3243243,24.32432432,494000,NY,0.01,0.02,,,,,,,,
5083,91182701,70,0,2,0,1,49.01,760,120,N,0,CASH-OUT REFINANCE,0,SF,1,0,4,0,Investor,1,0,R,0,4.75,88000,39.63963964,0,88000,TN,0.01,0.02,,,,,,,,
5083,91182702,75,0,2,0,1,33.67,749,109,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,R,0,4.75,345000,155.4054054,0,344000,TX,0.01,0.02,,,,,,,,
5083,91182703,66,0,2,0,1,29.63,794,154,N,0,PURCHASE,1,SF,1,0,2,1,Investor,1,0,R,0,5.125,171000,77.02702703,0,125000,FL,0.01,0.02,,,,,,,,
5083,91182704,80,0,2,0,1,27.76,783,143,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.5,140000,63.06306306,0,139000,NE,0.01,0.02,,,,,,,,
5083,91182705,64,0,1,1,0,32.12,690,50,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.25,118000,53.15315315,0,117000,NY,0.01,0.02,,,,,,,,
5083,91182706,79,0,2,0,1,44.84,700,60,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,B,0,4.875,450000,202.7027027,2.702702703,447000,CA,0.01,0.02,,,,,,,,
5083,91182707,65,0,2,0,1,48.61,802,162,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.25,308000,138.7387387,0,306000,OR,0.01,0.02,,,,,,,,
5083,91182708,61,0,1,1,0,49.69,777,137,Y,1,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,C,1,4.125,300000,135.1351351,0,298000,CA,0.01,0.02,,,,,,,,
5083,91182709,80,0,2,0,1,39.62,714,74,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.625,390000,175.6756757,0,386000,WA,0.01,0.02,,,,,,,,
5083,91182710,80,0,1,1,0,48.73,704,64,N,0,PURCHASE,1,PUD,0,0,1,0,Investor,1,0,C,1,5.375,260000,117.1171171,0,259000,FL,0.01,0.02,,,,,,,,
5083,91182711,75,0,1,1,0,48.93,724,84,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,C,1,4.875,154000,69.36936937,0,153000,IL,0.01,0.02,,,,,,,,
5083,91182712,64,0,2,0,1,30.57,802,162,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,196000,88.28828829,0,195000,TX,0.01,0.02,,,,,,,,
5083,91182713,80,0,2,0,1,48.84,807,167,N,0,PURCHASE,1,SF,1,0,1,0,Second,0,1,R,0,3.99,264000,118.9189189,0,262000,AZ,0.01,0.02,,,,,,,,
5083,91182714,65,0,2,0,1,34.92,622,0,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,151000,68.01801802,0,150000,NJ,0.01,0.02,,,,,,,,
5083,91182715,80,0,2,0,1,24.98,761,121,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.25,324000,145.9459459,0,321000,MO,0.01,0.02,,,,,,,,
5083,91182716,70,0,1,1,0,32.86,636,0,N,0,NO CASH-OUT REFINANCE,0,MH,0,0,1,0,Principal,0,0,R,0,4.75,193000,86.93693694,0,191000,WA,0.01,0.02,,,,,,,,
5083,91182717,78,0,3,0,0,46.02,728,88,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.875,335000,150.9009009,0,332000,TX,0.01,0.02,,,,,,,,
5083,91182718,77,0,1,1,0,48.87,719,79,N,0,CASH-OUT REFINANCE,0,Condo,0,1,1,0,Principal,0,0,R,0,4.625,424000,190.990991,0,421000,CA,0.01,0.02,,,,,,,,
5083,91182719,72,0,2,0,1,39.67,706,66,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.5,344000,154.954955,0,341000,MD,0.01,0.02,,,,,,,,
5083,91182720,80,0,1,1,0,24.87,696,56,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.75,200000,90.09009009,0,199000,CA,0.01,0.02,,,,,,,,
5083,91182721,80,0,1,1,0,35.97,752,112,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,170000,76.57657658,0,168000,NC,0.01,0.02,,,,,,,,
5083,91182722,80,0,2,0,1,45.48,706,66,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.25,305000,137.3873874,0,303000,CA,0.01,0.02,,,,,,,,
